primary_key,incident_occured,latitude,longitude,grid,offense_type
20180917486_11,2018-11-01 02:15:00,36.161,-86.776,1765,13B
20180917526_11,2018-11-01 02:00:00,36.08,-86.63,2967,13B
20180917556_11,2018-11-01 02:24:00,36.175,-86.595,3187,13B
20180917563_11,2018-11-01 02:20:00,36.04,-86.67,2707,13C
20180917584_11,2018-11-01 02:30:00,36.157,-86.77,1829,13A
20180917584_12,2018-11-01 02:30:00,36.157,-86.77,1829,13A
20180917615_11,2018-11-01 02:30:00,36.281,-86.708,2380,13B
20180917649_11,2018-11-01 01:00:00,36.085,-87.004,113,13C
20180917671_11,2018-11-01 04:30:00,36.086,-86.732,2173,13B
20180917721_11,2018-11-01 02:00:00,36.157,-86.77,1829,13A
20180917721_12,2018-11-01 02:00:00,36.157,-86.77,1829,13A
20180917808_11,2018-11-01 04:30:00,36.14,-86.8,1585,13A
20180917945_11,2018-11-01 06:30:00,36.24,-86.77,1814,13B
20180917948_11,2018-11-01 07:00:00,36.16,-86.81,1469,13C
20180918044_11,2018-11-01 07:45:00,36.209,-86.637,2945,13B
20180918044_12,2018-11-01 07:45:00,36.209,-86.637,2945,13B
20180918090_11,2018-11-01 08:00:00,36.047,-86.724,2245,13B
20180918113_11,2018-11-01 07:25:00,36.22,-86.77,1818,13A
20180918113_12,2018-11-01 07:25:00,36.22,-86.77,1818,13A
20180918277_11,2018-11-01 09:20:00,36.148,-86.76,1895,13C
20180918316_11,2018-11-01 09:20:00,36.177,-86.614,3095,13B
20180918317_11,2018-11-01 09:25:00,36.08,-86.64,2918,13B
20180918321_11,2018-11-01 04:00:00,36.074,-86.603,3161,13B
20180918626_11,2018-11-01 10:55:00,36.278,-86.754,1940,13A
20180918653_11,2018-11-01 11:40:00,36.22,-86.804,1515,13A
20180918656_11,2018-11-01 00:00:00,36.21,-86.78,1757,13C
20180918841_11,2018-11-01 13:37:00,36.16,-86.77,1828,13B
20180919179_11,2018-11-01 00:42:00,36.11,-86.76,1902,13C
20180919227_11,2018-11-01 03:00:00,36.247,-86.771,1813,13B
